,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_renovated,sqft_living15
11262,245700,3,2,1640,1,0,0,8,1180,460,0,1600
11263,951000,3,2,3400,1,0,1,9,3400,0,0,2510
11264,499950,3,1,2060,1,0,0,7,1030,1030,0,1110
11265,257000,3,1,1330,1,0,0,7,1330,0,0,1650
11266,549000,3,2,2330,1,0,0,7,1580,750,0,1750
11267,1600000,3,2,3040,2,0,0,10,3040,0,0,2950
11268,1400000,5,3,3700,3,0,4,9,2900,800,0,2860
11269,619000,3,2,1990,1,0,2,8,1430,560,0,1780
11270,311000,5,3,2020,1,0,0,7,1220,800,0,2130
11271,600000,5,2,2980,1,0,0,9,1580,1400,0,2310
11272,1080000,4,3,3990,2,0,0,10,3990,0,0,3230
11273,436000,2,1,790,1,0,0,6,790,0,0,1520
11274,205000,2,1,1060,1,0,0,6,1060,0,0,1390
11275,514000,3,2,2260,1,0,0,7,1450,810,0,2140
11276,530000,2,2,1900,2,0,0,8,1900,0,0,1510
11277,511000,5,2,3361,2,0,0,10,3361,0,0,3112
11278,2100000,4,1,3550,2,0,0,9,3550,0,2002,3000
11279,370000,5,2,2740,2,0,0,8,2740,0,0,2900
11280,500000,4,1,2040,1,0,0,7,1020,1020,0,1440
11281,710000,4,2,4070,2,0,0,10,4070,0,0,4070
11282,270000,1,1,720,1,0,0,7,720,0,0,1580
11283,415000,3,1,2000,1,0,0,8,2000,0,0,2000
11284,1800000,5,4,4400,2,0,0,11,3390,1010,0,2150
11285,236000,3,1,1300,1,0,0,7,1300,0,0,1430
11286,278000,2,2,1420,2,0,0,7,1420,0,0,1500
11287,312000,3,2,1540,1,0,0,7,770,770,0,1680
11288,539000,3,2,1540,1,0,0,7,770,770,0,1680
11289,498000,3,3,2360,2,0,1,7,1780,580,0,1970
11290,857000,4,3,3720,2,0,0,9,3720,0,0,1610
11291,780000,3,1,1690,1,0,0,7,1690,0,0,1950
11292,650000,3,2,2300,1,0,0,8,1150,1150,0,2300
11293,559500,4,1,1650,1,0,0,8,1650,0,0,1850
11294,219950,2,1,990,1,0,0,7,990,0,0,1130
11295,671500,4,2,2130,2,0,0,8,2130,0,0,2170
11296,813000,4,2,3320,2,0,0,10,3320,0,0,3040
11297,182000,3,2,1960,1,0,0,7,1290,670,0,1890
11298,203700,2,1,770,1,0,0,6,770,0,1960,1500
11299,740000,4,1,2010,1,0,0,7,2010,0,0,2010
11300,230000,2,1,800,1,0,0,5,800,0,0,1500
11301,128000,3,1,910,1,0,0,7,910,0,0,1490
11302,345000,3,1,1200,1,0,0,7,1200,0,0,1330
11303,663000,4,2,3570,2,0,0,7,3570,0,0,2260
11304,329950,3,2,1820,2,0,0,7,1820,0,0,1860
11305,1047500,3,2,2930,3,0,2,9,2670,260,0,2450
11306,402300,3,1,1480,1,0,0,7,870,610,0,1350
11307,492000,4,2,3305,1,0,0,7,2245,1060,1956,1620
11308,448000,4,2,2230,1,0,0,7,1650,580,0,2090
11309,273000,3,1,1560,1,0,0,7,1560,0,0,1468
11310,335000,3,1,1030,1,0,0,6,880,150,0,1030
11311,695000,3,3,2380,1,0,0,7,1690,690,0,1990
11312,279000,3,1,1010,1,0,0,6,1010,0,0,1010
11313,485000,2,1,2060,1,0,0,7,1030,1030,0,1390
11314,383000,4,2,2370,2,0,0,8,2370,0,0,1590
11315,490000,4,2,2242,2,0,0,8,2242,0,0,2242
11316,240000,2,1,1078,2,0,0,7,1078,0,0,1078
11317,285000,2,1,890,1,0,0,7,890,0,0,900
11318,524950,3,1,2700,2,0,0,7,2120,580,2014,1830
11319,729000,4,2,2450,2,0,0,8,2450,0,0,2630
11320,460000,3,1,1420,1,0,0,7,1420,0,0,2020
11321,687500,3,1,1280,1,0,0,8,1280,0,0,1540
11322,1168000,5,2,2910,1,0,0,9,1780,1130,0,2880
11323,825000,4,2,2430,2,0,0,8,2430,0,0,2390
11324,314950,2,2,1860,2,0,0,7,1860,0,0,1860
11325,470000,3,2,1800,1,0,0,7,1800,0,1990,1970
11326,500000,3,1,1960,1,0,0,7,1020,940,0,1760
11327,313000,3,1,1550,1,0,0,6,1550,0,0,1190
11328,445000,2,1,840,1,0,0,7,840,0,0,1310
11329,300000,4,1,2080,1,0,0,8,1330,750,0,1790
11330,619500,4,2,2210,1,0,0,8,1480,730,0,1740
11331,305000,3,1,1210,1,0,0,7,610,600,0,1560
11332,874000,3,2,1350,3,0,0,9,1350,0,0,1640
11333,477500,3,2,1860,2,0,0,8,1860,0,0,1950
11334,700000,3,2,1940,1,0,3,7,1090,850,0,1700
11335,515000,4,3,3400,2,0,0,9,3400,0,0,3190
11336,590000,4,2,2240,2,0,0,8,2240,0,0,2010
11337,205000,3,1,1170,1,0,0,7,1170,0,0,1180
11338,310000,3,3,3130,2,0,0,8,2190,940,0,2350
11339,442500,2,2,1510,2,0,0,7,1510,0,0,1510
11340,1078500,4,3,3740,2,0,2,11,3740,0,0,3750
11341,530000,4,2,2690,2,0,0,8,2690,0,1991,1500
11342,343500,4,1,1760,1,0,2,7,1180,580,0,1990
11343,334900,4,1,2180,1,0,0,6,1270,910,0,1400
11344,544300,4,1,1560,1,0,0,7,1560,0,0,1510
11345,370000,3,2,1780,2,0,0,7,1780,0,0,1571
11346,245000,3,1,1260,1,0,0,7,1260,0,0,1810
11347,535000,4,1,1570,1,0,0,8,1570,0,0,1570
11348,202000,2,1,740,1,0,0,5,740,0,0,1080
11349,490000,4,2,2020,2,0,0,7,1710,310,0,1590
11350,651500,4,1,1500,2,0,0,7,1420,80,0,1480
11351,270000,4,2,1670,1,0,0,7,1170,500,0,1360
11352,1164000,3,3,3620,2,0,0,10,2920,700,0,3680
11353,289000,2,1,1010,2,0,0,7,860,150,0,1190
11354,240000,3,1,1460,1,0,0,6,1460,0,0,1460
11355,790000,3,1,1790,1,0,2,8,1350,440,0,1960
11356,350000,3,2,1760,2,0,0,7,1760,0,0,1810
11357,246950,3,3,1790,2,0,0,7,1480,310,0,1150
11358,400000,3,1,1050,1,0,0,7,1050,0,0,1720
11359,533000,4,2,2590,2,0,0,8,2590,0,0,2500
11360,198400,3,1,1040,1,0,0,7,1040,0,0,1290
11361,495000,4,2,4060,2,0,0,9,2790,1270,0,2810
11362,862000,4,2,3190,2,0,0,11,3190,0,0,3420
11363,870000,4,2,3190,2,0,0,11,3190,0,0,3420
11364,875000,4,1,2180,1,0,0,9,2180,0,0,2560
11365,317000,6,3,2120,2,0,0,7,2120,0,0,1860
11366,325000,4,2,2110,2,0,0,8,2110,0,0,2100
11367,615000,2,1,1210,1,0,0,6,1210,0,0,1570
11368,334950,4,2,2410,2,0,0,8,2410,0,0,2380
11369,775000,3,2,1980,2,0,0,9,1980,0,0,1590
11370,600000,4,2,2370,1,0,0,8,1600,770,0,2050
11371,565000,3,1,1720,1,0,0,7,1270,450,2003,1130
11372,292500,2,1,750,1,0,0,6,750,0,0,1260
11373,825000,3,2,2510,1,0,0,8,1810,700,0,2510
11374,495000,3,2,2577,2,0,0,8,2577,0,0,2090
11375,525000,3,1,1540,2,0,0,8,1540,0,2009,1540
11376,438600,1,1,720,1,0,0,7,720,0,0,1520
11377,507000,3,2,1810,1,0,0,8,1450,360,0,1740
11378,275900,3,1,1380,1,0,0,7,1380,0,0,1540
11379,1170000,4,2,2570,2,0,0,9,2570,0,0,2570
11380,275000,4,1,1690,1,0,0,7,1690,0,0,1350
11381,355000,3,0,1420,1,0,0,7,860,560,0,1350
11382,233000,4,2,2130,1,0,0,7,1250,880,0,1590
11383,666000,3,2,3000,1,0,0,7,2110,890,0,1970
11384,317500,4,2,2150,1,0,0,7,1360,790,0,1620
11385,420000,4,2,2280,1,0,3,8,1270,1010,0,2280
11386,290000,4,2,1560,2,0,0,6,1560,0,1967,1480
11387,320000,3,2,1880,1,0,0,6,940,940,0,2060
11388,650000,3,2,2320,2,0,0,8,2320,0,0,2320
11389,325000,3,1,1010,1,0,0,7,1010,0,0,1250
11390,165000,3,1,1120,1,0,0,6,1120,0,0,1050
11391,500000,3,1,1560,1,0,0,8,1560,0,0,2430
11392,443000,4,1,1860,1,0,0,7,1860,0,0,1510
11393,213400,3,1,1150,1,0,0,7,1150,0,0,1760
11394,480000,4,1,1920,1,0,0,7,1920,0,0,1580
11395,275000,4,2,2490,1,0,0,8,1460,1030,0,2000
11396,299880,3,2,1460,2,0,0,7,1460,0,0,1490
11397,499950,3,3,1820,2,0,0,8,1430,390,0,1550
11398,1705000,5,3,4290,1,0,3,9,2480,1810,2007,3550
11399,550000,4,2,2230,1,0,0,7,1480,750,0,1760
11400,300000,4,2,2070,2,0,0,8,2070,0,0,2430
11401,920000,3,1,2480,1,0,0,8,1240,1240,2014,2450
11402,2300000,4,3,4110,2,1,4,12,2720,1390,0,2640
11403,620000,4,2,2290,1,0,0,7,1550,740,0,1460
11404,253500,3,1,1220,1,0,0,6,1220,0,0,1640
11405,978000,4,2,2620,1,0,2,9,1720,900,0,3530
11406,387500,4,2,3190,2,0,0,8,3190,0,0,2260
11407,325000,3,1,850,1,0,0,6,850,0,0,1150
11408,568000,3,2,1740,3,0,0,8,1740,0,0,1740
11409,525000,4,2,2140,2,0,0,8,2140,0,0,1690
11410,560000,3,2,2070,2,0,0,8,2070,0,0,2620
11411,394000,3,2,1680,2,0,0,7,1680,0,0,1710
11412,484950,2,1,1000,1,0,2,7,1000,0,0,1830
11413,1295000,3,2,3340,1,0,0,10,2550,790,1988,3340
11414,315000,3,2,1260,2,0,0,8,1260,0,0,1310
11415,590000,4,2,2430,1,0,0,9,2430,0,0,2750
11416,106000,1,1,560,1,0,0,5,560,0,0,1120
11417,751000,3,2,3380,2,0,0,10,3380,0,0,3630
11418,474000,2,1,1100,1,0,0,7,1100,0,0,2050
11419,189000,2,2,1700,1,0,0,5,850,850,0,1380
11420,440500,3,2,1600,2,0,0,7,1600,0,0,1690
11421,1017000,3,2,2605,2,0,2,9,2090,515,0,2605
11422,589000,2,2,1850,1,0,0,8,1850,0,0,1860
11423,273000,3,2,1830,2,0,0,8,1830,0,0,2160
11424,950000,3,3,3050,1,1,4,8,1650,1400,0,1170
11425,277700,2,1,1240,2,0,0,8,1200,40,0,1410
11426,299900,3,2,2100,2,0,0,7,2100,0,0,1410
11427,235000,3,1,1250,1,0,0,7,1250,0,0,1720
11428,464000,2,2,1230,2,0,0,7,1230,0,2004,1560
11429,281000,3,1,1690,1,0,0,7,1690,0,0,1980
11430,320000,3,1,1520,1,0,0,7,1520,0,0,1520
11431,282000,4,2,1890,2,0,0,7,1890,0,0,1690
11432,745000,4,1,1990,1,0,0,8,1990,0,0,2620
11433,245000,3,1,1480,1,0,0,7,1480,0,0,1830
11434,250000,3,1,1480,1,0,0,7,1480,0,0,1830
11435,470000,3,2,2120,2,0,0,8,1770,350,0,2480
11436,216650,3,3,1480,2,0,0,7,1300,180,0,1140
11437,440000,3,1,1250,1,0,0,7,1250,0,0,1840
11438,590000,4,2,2010,2,0,0,8,2010,0,0,2100
11439,935000,5,2,3150,1,0,0,10,1800,1350,0,3280
11440,848000,3,3,3010,2,0,0,10,3010,0,0,2780
11441,827500,5,4,3920,2,0,0,9,3000,920,0,3000
11442,1125000,6,3,2880,2,0,0,8,2180,700,0,1870
11443,630000,2,2,2550,1,0,0,10,1720,830,0,2560
11444,340000,5,1,1120,1,0,0,7,1120,0,0,1310
11445,570000,4,2,3140,1,0,0,8,1900,1240,1986,3170
11446,2750000,4,4,4130,2,1,4,10,2860,1270,0,2980
11447,514500,4,2,2990,1,0,2,9,1740,1250,0,3370
11448,360000,2,1,1120,1,0,3,7,1120,0,0,1880
11449,228900,4,1,1570,1,0,0,7,1570,0,0,980
11450,660000,3,2,2210,2,0,0,8,2210,0,0,2230
11451,647000,4,2,2390,2,0,0,9,2390,0,0,2590
11452,366000,3,1,1520,1,0,0,8,1520,0,0,2080
11453,354000,5,1,1830,1,0,0,7,1060,770,0,1410
11454,850000,4,3,2640,2,0,2,8,2640,0,1998,1700
11455,496700,3,2,1740,2,0,0,8,1740,0,0,2080
11456,300000,3,2,1550,1,0,0,8,1550,0,0,1860
11457,390000,3,1,1040,1,0,0,7,1040,0,0,1450
11458,350000,3,2,1640,2,0,0,8,1640,0,0,1830
11459,561000,3,2,1640,2,0,0,8,1640,0,0,1830
11460,475000,3,1,1260,1,0,0,7,1260,0,2014,1320
11461,275000,3,1,1170,2,0,0,7,840,330,0,1170
11462,290000,3,1,1590,1,0,0,7,1090,500,0,1540
11463,199000,3,2,1750,1,0,0,7,1330,420,0,1670
11464,279900,4,2,1770,2,0,0,7,1770,0,0,1770
11465,1655000,4,2,3530,2,0,0,8,2860,670,0,2840
11466,405000,3,2,2160,1,0,0,7,1360,800,0,2010
11467,615000,4,2,2360,1,0,0,9,2360,0,0,2650
11468,268000,3,1,1980,1,0,0,8,1180,800,0,2090
11469,451000,4,1,1620,1,0,0,8,1620,0,0,1620
11470,850000,2,2,2700,1,0,0,9,2700,0,0,1440
11471,1180000,5,2,3270,2,0,2,9,2470,800,0,3690
11472,245000,2,1,870,1,0,0,6,870,0,0,1120
11473,450000,2,1,840,1,0,0,6,700,140,0,1700
11474,370350,3,3,1340,2,0,2,8,1080,260,0,1650
11475,543000,3,2,1540,3,0,0,8,1540,0,0,1500
11476,265000,2,2,1650,1,0,0,6,1650,0,0,1260
11477,497000,3,2,2630,2,0,0,8,2630,0,0,2220
11478,419000,4,2,1880,1,0,0,7,1100,780,0,1790
11479,545800,4,2,1980,2,0,0,8,1980,0,0,1770
11480,403000,3,1,1500,1,0,0,7,1000,500,0,1570
11481,195000,3,2,1230,1,0,0,6,1230,0,0,1080
11482,1125000,4,2,2520,2,0,0,8,1670,850,0,2290
11483,255000,5,1,1970,1,0,0,7,1170,800,0,1910
11484,500000,2,1,1520,1,0,0,7,1520,0,0,1440
11485,855000,4,2,2600,1,0,0,8,1300,1300,0,2550
11486,390000,4,2,2290,1,0,0,7,2290,0,0,2140
11487,339000,3,2,1979,1,0,2,7,1329,650,0,1650
11488,1325000,4,3,2170,2,0,0,9,2170,0,1989,1950
11489,429900,4,1,1820,1,0,0,8,1190,630,0,1890
11490,370900,3,1,1200,1,0,0,7,1200,0,0,1550
11491,457500,3,1,1210,1,0,0,7,1210,0,0,1530
11492,499000,4,2,1970,2,0,0,7,1440,530,0,1760
11493,225000,2,1,1040,1,0,0,7,1040,0,0,1300
11494,615000,3,1,1920,1,0,0,7,1070,850,0,2280
11495,455000,2,1,1020,3,0,0,7,1020,0,0,1138
11496,458000,3,1,1660,1,0,0,7,1060,600,0,1450
11497,580000,3,2,1670,1,0,0,7,1220,450,0,1710
11498,966000,5,4,3810,2,0,0,10,3810,0,0,3390
11499,240000,4,1,2020,1,0,0,7,1010,1010,0,2240
11500,229050,1,1,420,1,0,0,4,420,0,0,1460
11501,328500,3,2,1390,3,0,0,7,1390,0,0,1390
11502,319000,3,1,2010,1,0,0,7,1110,900,0,1900
11503,650000,4,2,1820,1,0,1,7,1640,180,0,2060
11504,398500,3,2,1630,2,0,0,8,1630,0,0,1630
11505,250000,1,1,800,1,0,0,6,680,120,0,1270
11506,815000,3,2,2270,1,0,0,9,2270,0,0,2880
11507,1065000,3,2,2290,2,0,0,9,1950,340,0,2290
11508,510000,3,2,2750,2,0,0,7,1870,880,0,2430
11509,156000,2,1,590,1,0,0,5,590,0,0,1360
11510,254500,4,2,2570,2,0,0,8,1720,850,0,2420
11511,760000,3,2,2050,1,0,2,9,1600,450,0,2930
11512,210000,3,2,1610,2,0,0,7,1610,0,0,1680
11513,349950,3,2,2140,2,0,0,7,2140,0,0,1990
11514,676000,3,2,1730,2,0,0,7,1730,0,0,1210
11515,475000,4,3,2440,2,0,0,8,1940,500,0,2390
11516,880000,4,2,3220,1,0,0,9,2320,900,0,2310
11517,1209000,4,3,4330,2,0,0,11,4330,0,0,5110
11518,420000,3,1,1780,1,0,4,7,1030,750,0,1780
11519,607000,3,1,1230,1,0,0,7,1230,0,0,2220
11520,475000,4,1,2160,2,0,0,8,2160,0,0,1990
11521,395000,2,1,1400,1,0,0,7,710,690,0,1250
11522,650000,4,1,1900,1,0,0,7,1180,720,0,2060
11523,625000,5,2,2910,1,0,0,8,1510,1400,0,2160
11524,849000,3,3,2960,2,0,0,10,2960,0,0,2640
11525,429950,3,1,2010,1,0,0,8,1570,440,0,1920
11526,825000,3,2,3760,2,0,0,9,3230,530,0,3080
11527,505000,2,1,1020,1,0,0,7,1020,0,0,1480
11528,265000,2,1,1290,2,0,0,7,1290,0,0,1290
11529,283000,3,1,890,1,0,0,6,890,0,0,1850
11530,560000,3,2,1620,1,0,0,7,1140,480,0,1900
11531,765000,4,2,3360,2,0,0,10,3360,0,0,2980
11532,610000,5,2,2930,1,0,0,9,1520,1410,0,3070
11533,589000,3,2,2940,1,0,0,9,1710,1230,0,2540
11534,192500,3,1,1080,1,0,0,6,1080,0,0,1800
11535,3200000,3,3,4560,1,0,4,11,2760,1800,0,4060
11536,550000,3,1,1010,1,0,0,7,860,150,0,1930
11537,460000,2,1,1790,1,0,0,8,1280,510,0,1540
11538,264500,4,2,2060,1,0,0,7,1200,860,0,2110
11539,339000,3,1,1150,1,0,0,6,1010,140,0,1340
11540,950000,4,3,4030,3,0,0,9,4030,0,0,2130
11541,677500,3,1,2020,1,0,0,8,2020,0,0,2370
11542,690000,4,2,2740,2,0,0,9,2740,0,0,2780
11543,312000,4,2,1930,1,0,0,7,1430,500,0,1714
11544,840000,5,1,2500,1,0,0,9,1560,940,0,3370
11545,357500,3,3,2080,2,0,0,8,2080,0,0,2080
11546,675000,3,1,1460,1,0,2,7,980,480,0,2180
11547,515000,3,2,3290,2,0,0,10,3290,0,0,2600
11548,491234,4,2,1540,2,0,0,8,1540,0,0,1210
11549,290000,3,2,1310,1,0,0,7,1310,0,0,1100
11550,490000,4,2,2120,1,0,0,8,1280,840,0,2350
11551,810000,4,2,2920,1,0,0,8,1520,1400,0,2360
11552,252000,3,1,1150,1,0,0,7,1150,0,0,1220
11553,299999,3,2,2380,2,0,0,8,2380,0,0,2830
11554,400000,3,2,2220,2,0,0,7,2220,0,0,960
11555,530000,5,2,3020,1,0,0,7,1860,1160,0,1380
11556,357000,3,2,2460,1,1,4,7,2460,0,0,2660
11557,365000,3,1,1820,1,0,0,7,1030,790,0,1420
11558,804000,4,2,2620,2,0,0,9,2620,0,0,900
11559,808250,3,2,1750,1,0,0,8,1010,740,2005,1750
11560,360000,4,2,2020,2,0,0,7,2020,0,0,2090
11561,240000,3,1,1240,1,0,0,6,1240,0,0,1240
11562,335000,2,2,1380,1,0,0,7,1380,0,0,1810
11563,380000,3,1,1920,1,0,0,7,1920,0,0,1560
11564,350000,3,1,1680,1,0,0,7,1070,610,0,1680
11565,194000,3,1,1400,1,0,0,7,1400,0,0,1160
11566,310000,3,1,1240,1,0,0,6,1090,150,0,2090
11567,315000,3,1,1410,1,0,0,7,1410,0,0,1770
11568,258950,3,1,1440,1,0,0,8,1440,0,0,1790
11569,479000,2,2,1230,2,0,0,8,1020,210,0,1230
11570,510000,5,1,1550,1,0,0,7,1550,0,0,1970
11571,400000,3,2,1760,1,0,0,8,1760,0,0,1670
11572,1450000,4,3,5000,2,0,0,11,3610,1390,0,3850
11573,680000,5,2,2140,1,0,0,7,2020,120,0,1810
11574,1750000,6,3,3510,2,0,0,10,3510,0,0,3450
11575,335000,3,1,2010,1,0,0,8,1500,510,0,1200
11576,460000,5,2,3390,1,0,0,8,1750,1640,0,2360
11577,440000,4,2,2160,1,0,0,8,1080,1080,0,1850
11578,412250,2,2,1300,1,0,0,8,1300,0,0,1510
11579,185000,3,1,1280,2,0,0,6,1280,0,0,1150
11580,286500,3,2,1840,1,0,0,7,1040,800,0,1600
11581,422000,4,2,3200,2,0,0,7,3200,0,0,2610
11582,408000,3,2,2800,2,0,0,9,2800,0,0,2800
11583,306500,2,1,1390,1,0,2,7,1390,0,0,2580
11584,359900,4,2,2600,2,0,0,8,2600,0,0,2610
11585,560000,3,2,1960,2,0,0,8,1960,0,0,2480
11586,259875,3,1,1250,1,0,0,6,1250,0,0,1250
11587,385000,3,1,1250,1,0,0,6,1250,0,0,1250
11588,188000,1,1,550,1,0,0,4,550,0,0,1100
11589,1142000,4,3,2500,1,0,0,8,1960,540,0,3670
11590,255000,3,1,1250,1,0,0,6,1250,0,0,1300
11591,1185000,4,2,3020,2,0,0,9,3020,0,2003,3060
11592,635200,4,1,1640,1,0,0,7,920,720,0,1300
11593,355000,3,1,1870,2,0,0,7,1870,0,1979,1350
11594,544000,3,2,1760,3,0,0,8,1760,0,0,1700
11595,402000,3,1,1320,2,0,0,7,1320,0,0,1320
11596,575000,4,1,1430,1,0,0,7,1430,0,0,1500
11597,216000,3,1,1580,1,0,0,7,1580,0,0,1580
11598,1200000,4,3,4170,2,0,0,11,4170,0,0,4560
11599,850000,4,3,3090,2,0,4,9,3090,0,2015,2020
11600,238000,3,2,1020,2,0,0,7,720,300,0,1360
11601,625000,4,1,2180,1,0,0,8,2020,160,0,1890
11602,1110000,5,3,3350,2,0,0,8,2510,840,0,1620
11603,820000,3,2,2510,2,0,2,9,2510,0,0,1790
11604,355000,3,2,1880,1,0,0,8,1250,630,0,2030
11605,495000,4,1,1810,1,0,0,8,1210,600,0,1830
11606,1300000,5,2,4170,2,0,0,11,4170,0,0,4670
11607,398750,3,2,2230,2,0,0,7,2230,0,0,1310
11608,835000,4,2,3650,2,0,0,9,3650,0,0,3150
11609,705000,6,2,2830,1,0,0,8,1430,1400,0,2060
11610,625000,4,1,2120,2,0,0,8,2120,0,0,1830
11611,550000,4,2,2090,2,0,0,8,2090,0,0,2000
11612,540000,3,1,2600,1,0,0,7,1400,1200,0,1320
11613,519000,2,1,830,1,0,0,7,830,0,0,1460
11614,311000,4,2,1975,2,0,0,7,1975,0,0,1975
11615,305000,4,2,1900,1,0,0,7,1420,480,0,1600
11616,395000,4,2,2640,1,0,0,8,2640,0,0,2520
11617,275000,4,1,1610,1,0,0,6,1010,600,0,1320
11618,450000,3,3,1770,2,0,0,8,1430,340,0,1410
11619,324000,2,1,1070,1,0,0,7,1070,0,0,1490
11620,2795000,5,3,4590,2,0,2,11,3590,1000,0,2920
11621,565000,4,1,1540,1,0,0,7,1540,0,0,1290
11622,373000,4,1,1590,2,0,0,7,1590,0,0,1720
11623,613000,2,2,1170,1,0,1,8,1170,0,0,2160
11624,614000,4,2,2880,1,0,0,8,1920,960,0,2410
11625,595000,4,1,2510,1,0,0,8,1680,830,0,2510
11626,440000,2,1,1280,1,0,0,7,850,430,0,1280
11627,425000,3,1,1570,1,0,3,8,1570,0,0,2130
11628,407000,2,1,740,1,0,0,6,740,0,0,1800
11629,472000,3,1,1740,1,0,0,7,1740,0,0,1390
11630,472000,3,2,1180,3,0,0,8,1180,0,0,1180
11631,1250000,5,2,2960,1,0,3,9,2160,800,0,2940
11632,412000,3,1,1880,1,0,0,7,940,940,0,1110
11633,717000,3,1,1150,1,0,0,8,1150,0,2015,1160
11634,425000,3,1,1320,1,0,0,7,1320,0,0,1510
11635,299999,4,2,1640,1,0,0,6,820,820,0,1640
11636,254000,3,2,1470,1,0,0,7,1470,0,0,1580
11637,178500,3,1,900,1,0,0,6,900,0,0,1460
11638,800000,3,1,1510,1,0,0,8,1230,280,0,1300
11639,420000,3,1,1440,1,0,0,6,720,720,0,1280
11640,319900,2,1,1380,1,0,0,7,1380,0,0,1870
11641,350000,2,1,1150,1,0,1,7,1150,0,0,1910
11642,968000,6,2,3610,1,0,4,9,2070,1540,0,2890
11643,491000,3,2,1250,3,0,0,7,1250,0,0,1320
11644,948000,3,2,3510,2,0,0,9,3510,0,0,3510
11645,900000,3,2,2260,2,0,0,8,1700,560,2004,1740
11646,270000,3,1,2840,1,0,0,7,1420,1420,0,1650
11647,198000,3,1,1430,1,0,0,7,820,610,0,1430
11648,250000,2,1,1420,1,0,0,7,1420,0,0,1220
11649,615000,4,2,2120,2,0,0,8,2120,0,0,2170
11650,550000,3,2,2080,2,0,0,8,2080,0,0,2210
11651,190000,2,2,1370,2,0,0,7,1370,0,0,1370
11652,629000,4,2,1900,1,0,0,8,1280,620,0,2330
11653,434000,3,1,1660,1,0,0,7,1660,0,0,1660
11654,415885,3,1,1310,1,0,0,7,1310,0,0,1120
11655,550000,3,2,1840,1,0,0,7,920,920,0,1780
11656,272000,1,0,1040,1,0,1,7,580,460,0,1560
11657,665000,3,2,2610,2,0,0,10,2610,0,0,3060
11658,510000,3,2,1990,1,0,0,7,1990,0,0,2120
11659,530000,3,2,3080,1,0,0,8,1740,1340,0,2100
11660,355000,3,1,1200,1,0,0,7,1200,0,0,1960
11661,255000,4,1,1250,1,0,0,7,1250,0,0,1260
11662,790000,4,2,2640,2,0,0,10,2640,0,0,2980
11663,695000,5,1,1790,2,0,0,8,1790,0,0,1840
11664,255000,2,2,1140,1,0,0,7,1140,0,0,1130
11665,410000,3,2,1790,1,0,0,7,1380,410,0,2140
11666,650000,4,2,1910,1,0,0,7,1420,490,0,2300
11667,675000,4,1,1530,1,0,0,7,1530,0,0,1650
11668,332888,2,2,1050,2,0,0,8,950,100,0,1350
11669,300000,3,1,1730,1,0,0,7,1130,600,0,1950
11670,320000,4,1,1100,1,0,0,7,1100,0,0,1380
11671,342500,5,2,2100,1,0,0,7,1050,1050,0,2100
11672,752875,4,2,2800,2,0,0,9,2800,0,0,2280
11673,1730000,5,3,5000,2,0,3,10,3410,1590,0,3360
11674,255000,1,0,880,1,0,0,6,500,380,0,1410
11675,244000,3,2,1470,2,0,0,7,1470,0,0,1360
11676,1420000,5,3,3950,2,0,2,10,3430,520,0,2070
11677,218000,3,1,980,1,0,0,7,980,0,0,1430
11678,359000,4,1,2180,1,0,0,7,2180,0,0,1360
11679,840000,4,2,3040,2,0,0,11,3040,0,0,3830
11680,900000,5,3,4130,2,0,0,9,3170,960,0,4130
11681,205000,4,1,1850,1,0,0,7,1850,0,0,1750
11682,205000,3,2,1600,2,0,0,7,1600,0,0,1410
11683,500000,2,1,2070,2,0,0,7,1370,700,0,2070
11684,510000,4,2,3180,2,0,0,7,3180,0,0,2610
11685,1135000,6,4,6900,2,0,0,9,4820,2080,0,4170
11686,1545000,4,2,2640,2,0,0,7,2080,560,0,1910
11687,210000,3,1,1920,1,0,0,6,1920,0,0,1616
11688,597500,3,1,2030,1,0,0,8,1600,430,0,2910
11689,400000,2,1,1140,1,0,0,6,1140,0,0,1580
11690,412000,3,1,1660,1,0,0,7,1260,400,0,1390
11691,299950,2,1,1390,3,0,0,7,1390,0,0,1340
11692,1081000,4,3,2490,1,0,0,8,1690,800,2003,1960
11693,422500,4,2,2550,2,0,0,9,2550,0,0,2630
11694,410000,3,2,1270,1,0,0,6,1270,0,0,1470
11695,1400000,4,3,2980,2,0,3,10,2140,840,2014,2200
11696,245000,3,2,1470,1,0,0,8,1470,0,0,1980
11697,720000,4,3,3550,1,0,0,10,2180,1370,0,3170
11698,315000,2,1,780,1,0,0,6,780,0,0,1750
11699,191950,2,2,1390,2,0,0,7,1390,0,0,1390
11700,455000,4,2,2440,2,0,0,8,2440,0,0,2260
11701,523000,3,1,1260,1,0,0,8,1260,0,0,1700
11702,250000,3,2,1640,2,0,0,7,1640,0,1983,1230
11703,294000,3,3,1670,1,0,0,7,1140,530,2012,1010
11704,490000,3,2,2380,1,0,0,8,2040,340,0,1680
11705,310000,4,1,1030,1,0,0,7,1030,0,0,1250
11706,265000,3,1,1560,1,0,0,7,1560,0,0,1400
11707,402000,4,1,1640,1,0,0,7,1010,630,0,1680
11708,705000,2,2,2200,1,0,3,8,2200,0,0,2700
11709,589450,4,2,3190,2,0,0,10,3190,0,0,3190
